Model,MAE,MAE,RMSE,RMSE,R2,R2
,mean,std,mean,std,mean,std
LightGBM,0.36957268211143757,0.02979294180889567,0.45101719352921965,0.020991625938405693,-0.14735351997940496,0.28942603332218597
RandomForest,0.35413859596659947,0.03824819243898762,0.4373616798761952,0.02214870614109584,-0.07105972137906964,0.21495879370702628
Ridge,0.3963397819548902,0.036428024843505956,0.4858764433366751,0.05214371426751546,-0.31790137760600345,0.2948206111242672
