Model,State,Year,Feature,Feature_Value,SHAP_Value,Absolute_SHAP,Fold
RandomForest,Ebonyi,2021,Seasonal_Rainfall_mm,769.45,0.025970874844843207,0.025970874844843207,2
RandomForest,Ebonyi,2021,Seasonal_GDD_C,4656.77,-0.20650430552214255,0.20650430552214255,2
RandomForest,Ebonyi,2021,Max_CDD_days,10.0,0.0006366384984864765,0.0006366384984864765,2
RandomForest,Ebonyi,2021,Mean_Tmax_C,30.56821818181817,0.09486602067398794,0.09486602067398794,2
RandomForest,Ebonyi,2021,Mean_Tmin_C,23.299200000000003,0.0653858947486293,0.0653858947486293,2
RandomForest,Ebonyi,2021,Mean_RH_pct,83.18792727272728,-0.011403006415847464,0.011403006415847464,2
RandomForest,Ebonyi,2021,Mean_Solar_Radiation_MJ_m2_day,17.348618181818182,0.0184039608391519,0.0184039608391519,2
RandomForest,Ebonyi,2021,Rainfall_Anomaly_Z_2000_2019,-1.8505542124476384,-0.0036894115809606035,0.0036894115809606035,2
RandomForest,Ebonyi,2022,Seasonal_Rainfall_mm,1074.2,0.028481061964333254,0.028481061964333254,2
RandomForest,Ebonyi,2022,Seasonal_GDD_C,4660.165,-0.2027618886663906,0.2027618886663906,2
RandomForest,Ebonyi,2022,Max_CDD_days,27.0,0.007432687767002028,0.007432687767002028,2
RandomForest,Ebonyi,2022,Mean_Tmax_C,30.774472727272727,0.10605258958347422,0.10605258958347422,2
RandomForest,Ebonyi,2022,Mean_Tmin_C,23.11763636363636,0.05681973221154868,0.05681973221154868,2
RandomForest,Ebonyi,2022,Mean_RH_pct,81.36676363636364,-0.008937552573408346,0.008937552573408346,2
RandomForest,Ebonyi,2022,Mean_Solar_Radiation_MJ_m2_day,16.68138181818182,0.02279304550659534,0.02279304550659534,2
RandomForest,Ebonyi,2022,Rainfall_Anomaly_Z_2000_2019,-1.1580831505294091,-0.005093123112119479,0.005093123112119479,2
RandomForest,Ebonyi,2023,Seasonal_Rainfall_mm,791.36,0.0386757946070185,0.0386757946070185,2
RandomForest,Ebonyi,2023,Seasonal_GDD_C,4805.745,-0.2479759101971582,0.2479759101971582,2
RandomForest,Ebonyi,2023,Max_CDD_days,10.0,0.003791577351165229,0.003791577351165229,2
RandomForest,Ebonyi,2023,Mean_Tmax_C,31.068763636363634,0.11893202606264187,0.11893202606264187,2
RandomForest,Ebonyi,2023,Mean_Tmin_C,23.88210909090909,-0.018207514957710103,0.018207514957710103,2
RandomForest,Ebonyi,2023,Mean_RH_pct,82.44301818181818,-0.004522308539350113,0.004522308539350113,2
RandomForest,Ebonyi,2023,Mean_Solar_Radiation_MJ_m2_day,17.042,0.01444821234452157,0.01444821234452157,2
RandomForest,Ebonyi,2023,Rainfall_Anomaly_Z_2000_2019,-1.8007690082913514,-0.0020406302578994916,0.0020406302578994916,2
RandomForest,Ebonyi,2024,Seasonal_Rainfall_mm,903.47,0.05390643467155315,0.05390643467155315,2
RandomForest,Ebonyi,2024,Seasonal_GDD_C,4949.355,-0.2537705143193269,0.2537705143193269,2
RandomForest,Ebonyi,2024,Max_CDD_days,32.0,-0.0011070741844012397,0.0011070741844012397,2
RandomForest,Ebonyi,2024,Mean_Tmax_C,31.96454545454545,0.13026200664625398,0.13026200664625398,2
RandomForest,Ebonyi,2024,Mean_Tmin_C,24.03076363636364,-0.00030965225345965707,0.00030965225345965707,2
RandomForest,Ebonyi,2024,Mean_RH_pct,78.39523636363637,0.013642150324538426,0.013642150324538426,2
RandomForest,Ebonyi,2024,Mean_Solar_Radiation_MJ_m2_day,17.160509090909088,0.024171892159526066,0.024171892159526066,2
RandomForest,Ebonyi,2024,Rainfall_Anomaly_Z_2000_2019,-1.546026003363861,-0.0009521824271402094,0.0009521824271402094,2
RandomForest,Gombe,2020,Seasonal_Rainfall_mm,1223.97,0.023487589673295194,0.023487589673295194,2
RandomForest,Gombe,2020,Seasonal_GDD_C,2917.48,-0.07088153586347397,0.07088153586347397,2
RandomForest,Gombe,2020,Max_CDD_days,16.0,0.017979282378553434,0.017979282378553434,2
RandomForest,Gombe,2020,Mean_Tmax_C,29.91402173913044,-0.02654223781815221,0.02654223781815221,2
RandomForest,Gombe,2020,Mean_Tmin_C,21.797717391304342,-0.045869270503463386,0.045869270503463386,2
RandomForest,Gombe,2020,Mean_RH_pct,81.48249999999999,0.016413180116777736,0.016413180116777736,2
RandomForest,Gombe,2020,Mean_Solar_Radiation_MJ_m2_day,19.93489130434783,-0.22370150227850813,0.22370150227850813,2
RandomForest,Gombe,2020,Rainfall_Anomaly_Z_2000_2019,1.8394671087077792,-0.0079468648344047,0.0079468648344047,2
RandomForest,Gombe,2021,Seasonal_Rainfall_mm,2116.09,0.008658964683531403,0.008658964683531403,2
RandomForest,Gombe,2021,Seasonal_GDD_C,2998.59,-0.06358132329276417,0.06358132329276417,2
RandomForest,Gombe,2021,Max_CDD_days,7.0,0.004042053721912413,0.004042053721912413,2
RandomForest,Gombe,2021,Mean_Tmax_C,30.202391304347824,-0.021376574484266754,0.021376574484266754,2
RandomForest,Gombe,2021,Mean_Tmin_C,22.390978260869566,-0.040066356654643205,0.040066356654643205,2
RandomForest,Gombe,2021,Mean_RH_pct,80.56173913043477,0.01284579348166074,0.01284579348166074,2
RandomForest,Gombe,2021,Mean_Solar_Radiation_MJ_m2_day,20.23293478260869,-0.19822613120515373,0.19822613120515373,2
RandomForest,Gombe,2021,Rainfall_Anomaly_Z_2000_2019,6.35516627319359,-0.01610773607710301,0.01610773607710301,2
RandomForest,Gombe,2022,Seasonal_Rainfall_mm,1999.82,0.01095651527149001,0.01095651527149001,2
RandomForest,Gombe,2022,Seasonal_GDD_C,2853.9350000000004,0.015066130238920361,0.015066130238920361,2
RandomForest,Gombe,2022,Max_CDD_days,11.0,0.010149627851773643,0.010149627851773643,2
RandomForest,Gombe,2022,Mean_Tmax_C,29.278260869565216,-0.020600002902123448,0.020600002902123448,2
RandomForest,Gombe,2022,Mean_Tmin_C,21.74277173913044,-0.02234083103876148,0.02234083103876148,2
RandomForest,Gombe,2022,Mean_RH_pct,83.41086956521738,0.00518778129058601,0.00518778129058601,2
RandomForest,Gombe,2022,Mean_Solar_Radiation_MJ_m2_day,19.402282608695653,-0.09498716294158985,0.09498716294158985,2
RandomForest,Gombe,2022,Rainfall_Anomaly_Z_2000_2019,5.766635199061448,-0.00912970394595878,0.00912970394595878,2
RandomForest,Gombe,2023,Seasonal_Rainfall_mm,741.76,0.010221803223682444,0.010221803223682444,2
RandomForest,Gombe,2023,Seasonal_GDD_C,3191.395,-0.049343562065008915,0.049343562065008915,2
RandomForest,Gombe,2023,Max_CDD_days,14.0,-0.004551413893380323,0.004551413893380323,2
RandomForest,Gombe,2023,Mean_Tmax_C,31.85722826086956,0.017344729675767556,0.017344729675767556,2
RandomForest,Gombe,2023,Mean_Tmin_C,22.83184782608696,-0.03554354833230369,0.03554354833230369,2
RandomForest,Gombe,2023,Mean_RH_pct,74.19826086956522,-0.00783133169267935,0.00783133169267935,2
RandomForest,Gombe,2023,Mean_Solar_Radiation_MJ_m2_day,19.625,-0.21861539425209617,0.21861539425209617,2
RandomForest,Gombe,2023,Rainfall_Anomaly_Z_2000_2019,-0.6013651718225336,0.016588590770374827,0.016588590770374827,2
RandomForest,Gombe,2024,Seasonal_Rainfall_mm,1433.4500000000005,0.0409680319173854,0.0409680319173854,2
RandomForest,Gombe,2024,Seasonal_GDD_C,3255.21,0.033076505252854854,0.033076505252854854,2
RandomForest,Gombe,2024,Max_CDD_days,16.0,0.024006132901092818,0.024006132901092818,2
RandomForest,Gombe,2024,Mean_Tmax_C,31.93304347826087,0.06293783836531144,0.06293783836531144,2
RandomForest,Gombe,2024,Mean_Tmin_C,23.44967391304348,0.06770799162933815,0.06770799162933815,2
RandomForest,Gombe,2024,Mean_RH_pct,73.95494565217392,0.003178648545245085,0.003178648545245085,2
RandomForest,Gombe,2024,Mean_Solar_Radiation_MJ_m2_day,19.025163043478265,0.02954058751952254,0.02954058751952254,2
RandomForest,Gombe,2024,Rainfall_Anomaly_Z_2000_2019,2.8998050239842987,0.004465825985294402,0.004465825985294402,2
RandomForest,Katsina,2020,Seasonal_Rainfall_mm,1286.37,0.0252791457060169,0.0252791457060169,2
RandomForest,Katsina,2020,Seasonal_GDD_C,3047.695,-0.07152591787788334,0.07152591787788334,2
RandomForest,Katsina,2020,Max_CDD_days,22.0,0.001557567131601106,0.001557567131601106,2
RandomForest,Katsina,2020,Mean_Tmax_C,31.075434782608696,0.004725969411571088,0.004725969411571088,2
RandomForest,Katsina,2020,Mean_Tmin_C,22.051684782608696,-0.03899558757432372,0.03899558757432372,2
RandomForest,Katsina,2020,Mean_RH_pct,73.52309782608695,-0.008190932456083638,0.008190932456083638,2
RandomForest,Katsina,2020,Mean_Solar_Radiation_MJ_m2_day,20.7358695652174,-0.14953223089414155,0.14953223089414155,2
RandomForest,Katsina,2020,Rainfall_Anomaly_Z_2000_2019,5.668777987207091,-0.01973009037685046,0.01973009037685046,2
RandomForest,Katsina,2021,Seasonal_Rainfall_mm,1784.42,0.028210030308347858,0.028210030308347858,2
RandomForest,Katsina,2021,Seasonal_GDD_C,3183.3,-0.012835347493851746,0.012835347493851746,2
RandomForest,Katsina,2021,Max_CDD_days,16.0,0.016392838917279672,0.016392838917279672,2
RandomForest,Katsina,2021,Mean_Tmax_C,32.14059782608695,0.02616867459705063,0.02616867459705063,2
RandomForest,Katsina,2021,Mean_Tmin_C,22.46048913043478,-0.021726166415384274,0.021726166415384274,2
RandomForest,Katsina,2021,Mean_RH_pct,67.67728260869565,-0.01967398931380208,0.01967398931380208,2
RandomForest,Katsina,2021,Mean_Solar_Radiation_MJ_m2_day,21.758967391304346,0.04299400578026996,0.04299400578026996,2
RandomForest,Katsina,2021,Rainfall_Anomaly_Z_2000_2019,10.01523542342234,-0.009810343608224355,0.009810343608224355,2
RandomForest,Katsina,2022,Seasonal_Rainfall_mm,1292.12,0.02438334084989085,0.02438334084989085,2
RandomForest,Katsina,2022,Seasonal_GDD_C,3019.4,-0.09823299040924774,0.09823299040924774,2
RandomForest,Katsina,2022,Max_CDD_days,24.0,0.00011102204604248952,0.00011102204604248952,2
RandomForest,Katsina,2022,Mean_Tmax_C,31.03358695652174,-0.001978609916894091,0.001978609916894091,2
RandomForest,Katsina,2022,Mean_Tmin_C,21.78597826086957,-0.05413819288658945,0.05413819288658945,2
RandomForest,Katsina,2022,Mean_RH_pct,72.87679347826086,-0.0190947159086391,0.0190947159086391,2
RandomForest,Katsina,2022,Mean_Solar_Radiation_MJ_m2_day,20.36951086956521,-0.21455237088285856,0.21455237088285856,2
RandomForest,Katsina,2022,Rainfall_Anomaly_Z_2000_2019,5.71895794957681,-0.020127908787647152,0.020127908787647152,2
RandomForest,Katsina,2023,Seasonal_Rainfall_mm,971.02,0.02638722112129199,0.02638722112129199,2
RandomForest,Katsina,2023,Seasonal_GDD_C,3287.665,0.04024835858151863,0.04024835858151863,2
RandomForest,Katsina,2023,Max_CDD_days,29.0,-0.009633380948557512,0.009633380948557512,2
RandomForest,Katsina,2023,Mean_Tmax_C,32.88858695652174,0.049351006880845504,0.049351006880845504,2
RandomForest,Katsina,2023,Mean_Tmin_C,22.846902173913044,-0.016073780315462787,0.016073780315462787,2
RandomForest,Katsina,2023,Mean_RH_pct,65.37760869565217,-0.03010384298011353,0.03010384298011353,2
RandomForest,Katsina,2023,Mean_Solar_Radiation_MJ_m2_day,21.052663043478265,-0.09476100742623114,0.09476100742623114,2
RandomForest,Katsina,2023,Rainfall_Anomaly_Z_2000_2019,2.916734311852252,0.00697382277458922,0.00697382277458922,2
RandomForest,Katsina,2024,Seasonal_Rainfall_mm,1290.86,0.03427248037153316,0.03427248037153316,2
RandomForest,Katsina,2024,Seasonal_GDD_C,3208.635,-0.05062157619171003,0.05062157619171003,2
RandomForest,Katsina,2024,Max_CDD_days,17.0,-0.0008095933776198431,0.0008095933776198431,2
RandomForest,Katsina,2024,Mean_Tmax_C,31.866684782608697,0.016466420666552944,0.016466420666552944,2
RandomForest,Katsina,2024,Mean_Tmin_C,23.009782608695648,0.04730231786566642,0.04730231786566642,2
RandomForest,Katsina,2024,Mean_RH_pct,71.46581521739131,-0.022134124999029753,0.022134124999029753,2
RandomForest,Katsina,2024,Mean_Solar_Radiation_MJ_m2_day,19.78010869565217,-0.19328559740401943,0.19328559740401943,2
RandomForest,Katsina,2024,Rainfall_Anomaly_Z_2000_2019,5.707961992605359,-0.008564347195910873,0.008564347195910873,2
RandomForest,Nasarawa,2020,Seasonal_Rainfall_mm,1003.25,0.024126239098172558,0.024126239098172558,2
RandomForest,Nasarawa,2020,Seasonal_GDD_C,3561.81,0.090447294564,0.090447294564,2
RandomForest,Nasarawa,2020,Max_CDD_days,10.0,0.010843117257653436,0.010843117257653436,2
RandomForest,Nasarawa,2020,Mean_Tmax_C,30.36845794392524,0.03225584322120487,0.03225584322120487,2
RandomForest,Nasarawa,2020,Mean_Tmin_C,22.91948598130841,0.033968692974853394,0.033968692974853394,2
RandomForest,Nasarawa,2020,Mean_RH_pct,81.91602803738317,0.01952129587145744,0.01952129587145744,2
RandomForest,Nasarawa,2020,Mean_Solar_Radiation_MJ_m2_day,17.922429906542053,0.04546271402387267,0.04546271402387267,2
RandomForest,Nasarawa,2020,Rainfall_Anomaly_Z_2000_2019,-0.0101489554872834,-0.0076096624786970496,0.0076096624786970496,2
RandomForest,Nasarawa,2021,Seasonal_Rainfall_mm,1309.91,0.050539081446437865,0.050539081446437865,2
RandomForest,Nasarawa,2021,Seasonal_GDD_C,3679.7800000000007,0.23770469705491679,0.23770469705491679,2
RandomForest,Nasarawa,2021,Max_CDD_days,20.0,0.005513126107981758,0.005513126107981758,2
RandomForest,Nasarawa,2021,Mean_Tmax_C,30.93126168224299,0.09427105819809661,0.09427105819809661,2
RandomForest,Nasarawa,2021,Mean_Tmin_C,23.45920560747663,0.08693439637411157,0.08693439637411157,2
RandomForest,Nasarawa,2021,Mean_RH_pct,79.75967289719625,0.05516866339784584,0.05516866339784584,2
RandomForest,Nasarawa,2021,Mean_Solar_Radiation_MJ_m2_day,18.07626168224299,0.08304884675577005,0.08304884675577005,2
RandomForest,Nasarawa,2021,Rainfall_Anomaly_Z_2000_2019,0.9824451091690752,0.0002124816216733586,0.0002124816216733586,2
RandomForest,Nasarawa,2022,Seasonal_Rainfall_mm,1853.69,0.033778592969858356,0.033778592969858356,2
RandomForest,Nasarawa,2022,Seasonal_GDD_C,3427.59,0.06892926509244038,0.06892926509244038,2
RandomForest,Nasarawa,2022,Max_CDD_days,16.0,0.03287302605558047,0.03287302605558047,2
RandomForest,Nasarawa,2022,Mean_Tmax_C,29.23373831775701,-0.014430461539005452,0.014430461539005452,2
RandomForest,Nasarawa,2022,Mean_Tmin_C,22.799813084112152,0.009231877192782687,0.009231877192782687,2
RandomForest,Nasarawa,2022,Mean_RH_pct,85.63934579439253,-0.0018555510798626085,0.0018555510798626085,2
RandomForest,Nasarawa,2022,Mean_Solar_Radiation_MJ_m2_day,17.14714953271028,0.03846899472232027,0.03846899472232027,2
RandomForest,Nasarawa,2022,Rainfall_Anomaly_Z_2000_2019,2.7425468520727296,0.005347300738413099,0.005347300738413099,2
RandomForest,Nasarawa,2023,Seasonal_Rainfall_mm,732.91,0.0150680069019934,0.0150680069019934,2
RandomForest,Nasarawa,2023,Seasonal_GDD_C,3883.0899999999992,0.27564538513087405,0.27564538513087405,2
RandomForest,Nasarawa,2023,Max_CDD_days,14.0,0.0045290340616601045,0.0045290340616601045,2
RandomForest,Nasarawa,2023,Mean_Tmax_C,32.209672897196256,0.11339147359686685,0.11339147359686685,2
RandomForest,Nasarawa,2023,Mean_Tmin_C,24.08088785046729,0.06260701572410539,0.06260701572410539,2
RandomForest,Nasarawa,2023,Mean_RH_pct,76.32126168224299,0.03930840855105545,0.03930840855105545,2
RandomForest,Nasarawa,2023,Mean_Solar_Radiation_MJ_m2_day,17.813551401869162,0.08638790610654494,0.08638790610654494,2
RandomForest,Nasarawa,2023,Rainfall_Anomaly_Z_2000_2019,-0.8851828022204732,0.09041516556127854,0.09041516556127854,2
RandomForest,Nasarawa,2024,Seasonal_Rainfall_mm,1023.58,0.030088120043444112,0.030088120043444112,2
RandomForest,Nasarawa,2024,Seasonal_GDD_C,3821.105,0.26726853665215417,0.26726853665215417,2
RandomForest,Nasarawa,2024,Max_CDD_days,16.0,0.014830332413057931,0.014830332413057931,2
RandomForest,Nasarawa,2024,Mean_Tmax_C,31.623457943925235,0.11732588966073333,0.11732588966073333,2
RandomForest,Nasarawa,2024,Mean_Tmin_C,24.08780373831776,0.05797509143814367,0.05797509143814367,2
RandomForest,Nasarawa,2024,Mean_RH_pct,78.61088785046731,0.05891902505163191,0.05891902505163191,2
RandomForest,Nasarawa,2024,Mean_Solar_Radiation_MJ_m2_day,17.359859813084114,0.07891858231836638,0.07891858231836638,2
RandomForest,Nasarawa,2024,Rainfall_Anomaly_Z_2000_2019,0.0556549880803931,-0.007749917152386843,0.007749917152386843,2
RandomForest,Oyo,2020,Seasonal_Rainfall_mm,1554.8200000000002,0.025960541402151923,0.025960541402151923,2
RandomForest,Oyo,2020,Seasonal_GDD_C,4334.17,0.04971686794807842,0.04971686794807842,2
RandomForest,Oyo,2020,Max_CDD_days,11.0,-0.003703375163720509,0.003703375163720509,2
RandomForest,Oyo,2020,Mean_Tmax_C,29.159127272727275,-0.021178593879956995,0.021178593879956995,2
RandomForest,Oyo,2020,Mean_Tmin_C,22.36210909090909,-0.006541096166579873,0.006541096166579873,2
RandomForest,Oyo,2020,Mean_RH_pct,88.19909090909091,-0.006935533749480527,0.006935533749480527,2
RandomForest,Oyo,2020,Mean_Solar_Radiation_MJ_m2_day,16.444181818181818,0.034648970600228694,0.034648970600228694,2
RandomForest,Oyo,2020,Rainfall_Anomaly_Z_2000_2019,-0.12257994838456,-0.006523986477443735,0.006523986477443735,2
RandomForest,Oyo,2021,Seasonal_Rainfall_mm,2370.13,0.001074074023675172,0.001074074023675172,2
RandomForest,Oyo,2021,Seasonal_GDD_C,4359.49,0.07769145728813,0.07769145728813,2
RandomForest,Oyo,2021,Max_CDD_days,10.0,-0.005640350369561194,0.005640350369561194,2
RandomForest,Oyo,2021,Mean_Tmax_C,29.11552727272727,-0.06009485569262695,0.06009485569262695,2
RandomForest,Oyo,2021,Mean_Tmin_C,22.589854545454543,-0.0012615418077407399,0.0012615418077407399,2
RandomForest,Oyo,2021,Mean_RH_pct,88.73483636363638,-0.014821478942481068,0.014821478942481068,2
RandomForest,Oyo,2021,Mean_Solar_Radiation_MJ_m2_day,16.970436363636363,0.022726068252494278,0.022726068252494278,2
RandomForest,Oyo,2021,Rainfall_Anomaly_Z_2000_2019,2.9024414729307835,0.011619272170238091,0.011619272170238091,2
RandomForest,Oyo,2022,Seasonal_Rainfall_mm,2143.53,0.008078353130779306,0.008078353130779306,2
RandomForest,Oyo,2022,Seasonal_GDD_C,4276.58,0.09557933117930216,0.09557933117930216,2
RandomForest,Oyo,2022,Max_CDD_days,14.0,0.0008862882185340927,0.0008862882185340927,2
RandomForest,Oyo,2022,Mean_Tmax_C,28.824472727272724,-0.0796626691171895,0.0796626691171895,2
RandomForest,Oyo,2022,Mean_Tmin_C,22.277927272727275,0.003878771800390449,0.003878771800390449,2
RandomForest,Oyo,2022,Mean_RH_pct,88.62149090909092,-0.008578356670358367,0.008578356670358367,2
RandomForest,Oyo,2022,Mean_Solar_Radiation_MJ_m2_day,16.104836363636363,0.04077289218930806,0.04077289218930806,2
RandomForest,Oyo,2022,Rainfall_Anomaly_Z_2000_2019,2.0616939608555525,0.012898052228879539,0.012898052228879539,2
RandomForest,Oyo,2023,Seasonal_Rainfall_mm,2181.9700000000003,0.000987947982062953,0.000987947982062953,2
RandomForest,Oyo,2023,Seasonal_GDD_C,4419.96,-0.12913349975003735,0.12913349975003735,2
RandomForest,Oyo,2023,Max_CDD_days,6.0,-0.005725726033378909,0.005725726033378909,2
RandomForest,Oyo,2023,Mean_Tmax_C,29.19127272727273,0.0367193587499858,0.0367193587499858,2
RandomForest,Oyo,2023,Mean_Tmin_C,22.95389090909091,0.03918837143634574,0.03918837143634574,2
RandomForest,Oyo,2023,Mean_RH_pct,89.49072727272726,0.01850072938751456,0.01850072938751456,2
RandomForest,Oyo,2023,Mean_Solar_Radiation_MJ_m2_day,16.222800000000003,0.020166772932162368,0.020166772932162368,2
RandomForest,Oyo,2023,Rainfall_Anomaly_Z_2000_2019,2.2043167956488974,0.01760104425232679,0.01760104425232679,2
RandomForest,Oyo,2024,Seasonal_Rainfall_mm,1632.55,0.026938262408531,0.026938262408531,2
RandomForest,Oyo,2024,Seasonal_GDD_C,4472.030000000001,-0.11736639088529306,0.11736639088529306,2
RandomForest,Oyo,2024,Max_CDD_days,19.0,0.016955962159737117,0.016955962159737117,2
RandomForest,Oyo,2024,Mean_Tmax_C,29.67494545454545,0.05178353785600276,0.05178353785600276,2
RandomForest,Oyo,2024,Mean_Tmin_C,22.848909090909093,0.02456257950100369,0.02456257950100369,2
RandomForest,Oyo,2024,Mean_RH_pct,87.58556363636363,-0.029663690627958206,0.029663690627958206,2
RandomForest,Oyo,2024,Mean_Solar_Radiation_MJ_m2_day,15.93450909090909,0.041746219824812934,0.041746219824812934,2
RandomForest,Oyo,2024,Rainfall_Anomaly_Z_2000_2019,0.1658194519402747,0.0010898010489280244,0.0010898010489280244,2
RandomForest,Yobe,2020,Seasonal_Rainfall_mm,772.9,0.017200415813040465,0.017200415813040465,2
RandomForest,Yobe,2020,Seasonal_GDD_C,3219.32,-0.005232477758934412,0.005232477758934412,2
RandomForest,Yobe,2020,Max_CDD_days,15.0,0.0013288491705341179,0.0013288491705341179,2
RandomForest,Yobe,2020,Mean_Tmax_C,32.583858695652175,0.043956891037084854,0.043956891037084854,2
RandomForest,Yobe,2020,Mean_Tmin_C,22.40875,-0.03356509166889545,0.03356509166889545,2
RandomForest,Yobe,2020,Mean_RH_pct,70.93402173913044,-0.00735973027721122,0.00735973027721122,2
RandomForest,Yobe,2020,Mean_Solar_Radiation_MJ_m2_day,20.724945652173915,-0.11529729876091346,0.11529729876091346,2
RandomForest,Yobe,2020,Rainfall_Anomaly_Z_2000_2019,0.8707398989279639,0.00181634627518195,0.00181634627518195,2
RandomForest,Yobe,2021,Seasonal_Rainfall_mm,1600.22,0.022989313107679533,0.022989313107679533,2
RandomForest,Yobe,2021,Seasonal_GDD_C,3185.955,-0.04537416094567611,0.04537416094567611,2
RandomForest,Yobe,2021,Max_CDD_days,14.0,-0.005893027460407908,0.005893027460407908,2
RandomForest,Yobe,2021,Mean_Tmax_C,32.06440217391304,0.021972846289198607,0.021972846289198607,2
RandomForest,Yobe,2021,Mean_Tmin_C,22.56554347826087,-0.044325885976049355,0.044325885976049355,2
RandomForest,Yobe,2021,Mean_RH_pct,72.73184782608696,-0.01888694687685656,0.01888694687685656,2
RandomForest,Yobe,2021,Mean_Solar_Radiation_MJ_m2_day,21.239565217391306,-0.14815611586498934,0.14815611586498934,2
RandomForest,Yobe,2021,Rainfall_Anomaly_Z_2000_2019,7.154425193111498,-0.015328118443012406,0.015328118443012406,2
RandomForest,Yobe,2022,Seasonal_Rainfall_mm,871.1000000000001,0.017065463305168553,0.017065463305168553,2
RandomForest,Yobe,2022,Seasonal_GDD_C,3119.54,-0.08448089379068507,0.08448089379068507,2
RandomForest,Yobe,2022,Max_CDD_days,19.0,-0.010049350112911944,0.010049350112911944,2
RandomForest,Yobe,2022,Mean_Tmax_C,31.67815217391304,0.00893365146274409,0.00893365146274409,2
RandomForest,Yobe,2022,Mean_Tmin_C,22.229891304347827,-0.044689983964970065,0.044689983964970065,2
RandomForest,Yobe,2022,Mean_RH_pct,73.64353260869565,-0.010749576645207235,0.010749576645207235,2
RandomForest,Yobe,2022,Mean_Solar_Radiation_MJ_m2_day,20.19375,-0.23877399294175347,0.23877399294175347,2
RandomForest,Yobe,2022,Rainfall_Anomaly_Z_2000_2019,1.6165914387055882,-0.009175549698133901,0.009175549698133901,2
RandomForest,Yobe,2023,Seasonal_Rainfall_mm,400.36,-0.13252087279796324,0.13252087279796324,2
RandomForest,Yobe,2023,Seasonal_GDD_C,3657.69,0.13371505993884752,0.13371505993884752,2
RandomForest,Yobe,2023,Max_CDD_days,29.0,-0.016857761991196703,0.016857761991196703,2
RandomForest,Yobe,2023,Mean_Tmax_C,35.847228260869564,0.04709873221166655,0.04709873221166655,2
RandomForest,Yobe,2023,Mean_Tmin_C,23.91027173913044,-0.00327109482875332,0.00327109482875332,2
RandomForest,Yobe,2023,Mean_RH_pct,58.51592391304348,-0.04380902225516364,0.04380902225516364,2
RandomForest,Yobe,2023,Mean_Solar_Radiation_MJ_m2_day,20.85445652173913,-0.14584377090389464,0.14584377090389464,2
RandomForest,Yobe,2023,Rainfall_Anomaly_Z_2000_2019,-1.9587869099188349,0.05064280171501134,0.05064280171501134,2
RandomForest,Yobe,2024,Seasonal_Rainfall_mm,926.85,0.0300917056136675,0.0300917056136675,2
RandomForest,Yobe,2024,Seasonal_GDD_C,3455.5950000000003,0.059957364623454974,0.059957364623454974,2
RandomForest,Yobe,2024,Max_CDD_days,31.0,-0.024020680317538123,0.024020680317538123,2
RandomForest,Yobe,2024,Mean_Tmax_C,33.55940217391304,0.08087107203377594,0.08087107203377594,2
RandomForest,Yobe,2024,Mean_Tmin_C,24.001413043478266,0.037527785309436734,0.037527785309436734,2
RandomForest,Yobe,2024,Mean_RH_pct,66.63913043478261,-0.02051127704976559,0.02051127704976559,2
RandomForest,Yobe,2024,Mean_Solar_Radiation_MJ_m2_day,20.06733695652174,-0.1562416131959071,0.1562416131959071,2
RandomForest,Yobe,2024,Rainfall_Anomaly_Z_2000_2019,2.0400254849642674,-0.011221849457633961,0.011221849457633961,2
LightGBM,Abia,2020,Seasonal_Rainfall_mm,2008.66,-0.02008809021122197,0.02008809021122197,2
LightGBM,Abia,2020,Seasonal_GDD_C,4451.275,-0.08263787907671516,0.08263787907671516,2
LightGBM,Abia,2020,Max_CDD_days,14.0,-0.030175321266657642,0.030175321266657642,2
LightGBM,Abia,2020,Mean_Tmax_C,29.3248,0.061880365547591375,0.061880365547591375,2
LightGBM,Abia,2020,Mean_Tmin_C,23.04810909090909,0.05562705611635738,0.05562705611635738,2
LightGBM,Abia,2020,Mean_RH_pct,88.14436363636365,0.024083221408870346,0.024083221408870346,2
LightGBM,Abia,2020,Mean_Solar_Radiation_MJ_m2_day,16.229454545454548,0.00198207604950116,0.00198207604950116,2
LightGBM,Abia,2020,Rainfall_Anomaly_Z_2000_2019,0.4240398662678058,-0.02209451930770508,0.02209451930770508,2
LightGBM,Abia,2021,Seasonal_Rainfall_mm,1825.67,0.0016616370741369068,0.0016616370741369068,2
LightGBM,Abia,2021,Seasonal_GDD_C,4447.725,-0.12665609015833765,0.12665609015833765,2
LightGBM,Abia,2021,Max_CDD_days,10.0,-0.006700935030041428,0.006700935030041428,2
LightGBM,Abia,2021,Mean_Tmax_C,29.187018181818186,0.09021658655521547,0.09021658655521547,2
LightGBM,Abia,2021,Mean_Tmin_C,23.160072727272727,0.10649062507760594,0.10649062507760594,2
LightGBM,Abia,2021,Mean_RH_pct,88.67767272727274,0.027850777974499554,0.027850777974499554,2
LightGBM,Abia,2021,Mean_Solar_Radiation_MJ_m2_day,15.99338181818182,-0.014342776393410386,0.014342776393410386,2
LightGBM,Abia,2021,Rainfall_Anomaly_Z_2000_2019,0.0469978660280299,-0.01939583884021262,0.01939583884021262,2
LightGBM,Abia,2022,Seasonal_Rainfall_mm,1477.87,0.0315074886987419,0.0315074886987419,2
LightGBM,Abia,2022,Seasonal_GDD_C,4437.709999999999,-0.13769675292892888,0.13769675292892888,2
